Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000101812.1	0	0	0	0	0	0
ENSMUSG00000101815.1	0	0	0	0	0	0
ENSMUSG00000101820.1	0	0	0	0	0	0
ENSMUSG00000101823.1	0	0	0	0	0	0
ENSMUSG00000101828.1	0	0	0	0	0	0
ENSMUSG00000101832.1	8	0	0	0	0	0
ENSMUSG00000101840.1	0	0	0	0	0	0
ENSMUSG00000101843.1	0	0	0	0	0	0
ENSMUSG00000101845.1	0	0	0	0	0	0
ENSMUSG00000101848.1	0	0	0	0	0	0
ENSMUSG00000101849.1	2	12	13	13	9	9
ENSMUSG00000101854.2	0	0	0	0	0	0
ENSMUSG00000101856.1	38	27	26	63	27	40
ENSMUSG00000101859.1	0	0	0	0	0	0
ENSMUSG00000101861.1	0	0	0	0	0	0
ENSMUSG00000101866.1	0	0	0	0	0	0
ENSMUSG00000101867.1	0	0	2	1	0	0
ENSMUSG00000101869.1	0	0	0	0	0	0
ENSMUSG00000101872.1	0	0	0	0	0	0
ENSMUSG00000101879.1	0	0	0	0	0	0
ENSMUSG00000101880.1	0	0	0	0	0	0
ENSMUSG00000101885.1	0	0	0	0	0	0
ENSMUSG00000101886.1	0	0	0	0	0	0
ENSMUSG00000101888.1	0	0	0	1	1	0
ENSMUSG00000101891.6	0	0	0	0	0	0
ENSMUSG00000101893.1	0	0	0	0	0	0
ENSMUSG00000101894.1	0	0	0	0	0	0
ENSMUSG00000101895.1	0	0	0	0	0	0
ENSMUSG00000101897.1	0	0	0	0	0	0
ENSMUSG00000101899.1	0	0	0	0	0	0
ENSMUSG00000101903.1	0	0	0	0	0	0
ENSMUSG00000101905.1	0	0	0	0	1	0
ENSMUSG00000101907.1	0	0	0	0	0	0
ENSMUSG00000101910.1	0	0	0	0	0	0
ENSMUSG00000101912.1	0	0	0	0	0	0
ENSMUSG00000101913.1	0	0	0	0	0	0
ENSMUSG00000101919.1	0	0	0	0	0	0
ENSMUSG00000101920.6	0	0	0	0	0	0
ENSMUSG00000101922.1	0	0	0	0	0	0
ENSMUSG00000101925.1	0	0	0	0	0	0
ENSMUSG00000101929.6	0	0	0	0	0	0
ENSMUSG00000101930.1	0	0	0	0	0	0
ENSMUSG00000101931.1	0	0	0	0	0	0
ENSMUSG00000101941.1	0	0	0	0	0	0
ENSMUSG00000101942.1	0	0	0	0	0	0
ENSMUSG00000101943.1	0	0	0	0	0	0
ENSMUSG00000101951.1	0	0	0	0	0	0
ENSMUSG00000101952.1	0	0	0	0	1	0
ENSMUSG00000101954.1	0	0	0	0	0	0
ENSMUSG00000101960.1	0	0	0	0	0	0
ENSMUSG00000101961.1	0	0	0	0	0	0
ENSMUSG00000101962.1	0	0	0	0	0	0
ENSMUSG00000101965.1	0	0	0	0	0	0
ENSMUSG00000101966.1	0	0	0	0	0	0
ENSMUSG00000101967.6	0	0	0	0	0	0
ENSMUSG00000101968.6	0	0	0	0	1	0
ENSMUSG00000101969.2	0	0	0	0	0	0
ENSMUSG00000101970.6	240	189	218	211	184	209
ENSMUSG00000101971.1	0	0	0	0	0	0
ENSMUSG00000101978.1	0	0	0	0	0	0
ENSMUSG00000101981.1	0	0	0	0	0	0
ENSMUSG00000101984.1	0	0	0	0	0	0
ENSMUSG00000101989.1	0	0	0	0	0	0
ENSMUSG00000101993.1	0	0	0	0	0	0
ENSMUSG00000101995.1	0	0	0	0	0	0
ENSMUSG00000101997.1	0	0	0	0	0	0
ENSMUSG00000102000.6	0	0	0	0	0	0
ENSMUSG00000102004.3	0	0	0	0	0	0
ENSMUSG00000102005.6	0	0	0	0	0	0
ENSMUSG00000102009.6	0	0	0	0	0	0
ENSMUSG00000102011.1	0	0	0	0	0	0
ENSMUSG00000102012.1	0	0	0	0	0	0
ENSMUSG00000102013.1	0	8	6	5	7	10
ENSMUSG00000102014.1	3	18	2	17	2	7
ENSMUSG00000102016.6	0	0	0	0	0	0
ENSMUSG00000102020.1	0	0	0	0	0	0
ENSMUSG00000102022.6	0	0	0	0	0	0
ENSMUSG00000102026.1	0	0	0	0	0	0
ENSMUSG00000102027.1	0	0	0	0	0	0
ENSMUSG00000102029.1	0	0	0	0	0	0
ENSMUSG00000102031.6	0	0	0	0	0	0
ENSMUSG00000102046.1	0	0	0	0	0	0
ENSMUSG00000102052.1	0	0	0	0	0	0
ENSMUSG00000102054.6	0	0	0	0	0	0
ENSMUSG00000102055.1	0	0	0	0	0	0
ENSMUSG00000102057.1	0	0	0	0	0	0
ENSMUSG00000102058.6	0	0	0	0	0	0
ENSMUSG00000102060.1	0	0	1	6	2	0
ENSMUSG00000102061.1	0	0	0	0	0	0
ENSMUSG00000102062.1	0	0	0	0	0	0
ENSMUSG00000102063.1	0	0	0	0	0	0
ENSMUSG00000102064.1	0	0	0	0	0	0
ENSMUSG00000102067.1	0	0	0	0	0	0
ENSMUSG00000102069.1	0	0	0	0	0	0
ENSMUSG00000102074.1	0	0	0	0	0	0
ENSMUSG00000102080.1	0	0	0	0	0	0
ENSMUSG00000102081.1	0	0	0	0	0	0
ENSMUSG00000102082.1	0	0	0	0	0	0
ENSMUSG00000102084.1	0	0	1	0	0	0
ENSMUSG00000102085.2	0	0	0	0	0	0
ENSMUSG00000102095.1	0	0	0	0	0	0
ENSMUSG00000102096.1	0	0	0	0	0	0
ENSMUSG00000102097.1	0	0	0	0	0	0
ENSMUSG00000102098.1	0	0	0	0	0	0
ENSMUSG00000102099.1	0	0	0	1	0	0
ENSMUSG00000102101.1	7	29	23	46	41	68
ENSMUSG00000102104.1	0	0	0	0	0	0
ENSMUSG00000102106.1	0	0	0	0	0	0
ENSMUSG00000102110.1	0	0	0	0	0	0
ENSMUSG00000102111.1	0	0	0	0	0	0
ENSMUSG00000102112.1	0	0	0	3	1	0
ENSMUSG00000102114.2	0	0	2	0	0	0
ENSMUSG00000102116.1	0	0	0	0	0	0
ENSMUSG00000102119.6	0	0	0	0	0	0
ENSMUSG00000102121.1	0	0	0	0	0	0
ENSMUSG00000102123.1	0	0	0	0	0	0
ENSMUSG00000102124.1	0	0	0	0	0	0
ENSMUSG00000102125.6	0	0	0	0	0	0
ENSMUSG00000102127.1	0	0	0	0	0	0
ENSMUSG00000102133.1	0	0	0	0	0	0
ENSMUSG00000102134.1	0	0	0	0	0	0
ENSMUSG00000102136.1	0	0	0	0	0	0
ENSMUSG00000102138.1	0	0	0	0	0	0
ENSMUSG00000102139.1	0	0	0	0	0	0
ENSMUSG00000102140.1	0	18	2	9	5	10
ENSMUSG00000102142.1	0	0	0	0	0	0
ENSMUSG00000102143.1	0	0	1	0	0	0
ENSMUSG00000102144.1	0	0	0	0	0	0
ENSMUSG00000102145.1	0	0	0	0	0	0
ENSMUSG00000102146.1	0	0	0	0	0	0
ENSMUSG00000102147.1	0	0	0	0	0	0
ENSMUSG00000102148.1	0	0	1	1	0	0
ENSMUSG00000102150.1	0	0	0	0	0	0
ENSMUSG00000102151.1	0	0	4	0	0	0
ENSMUSG00000102152.1	0	0	0	3	1	0
ENSMUSG00000102153.1	0	0	0	0	0	0
ENSMUSG00000102154.1	0	0	0	0	0	0
ENSMUSG00000102155.1	0	0	0	0	0	0
ENSMUSG00000102157.1	0	0	0	0	0	0
ENSMUSG00000102158.1	0	0	0	0	0	0
ENSMUSG00000102160.1	0	0	0	0	0	0
ENSMUSG00000102163.1	0	0	0	0	0	0
ENSMUSG00000102164.1	0	0	0	0	0	0
ENSMUSG00000102166.1	0	0	0	0	0	0
ENSMUSG00000102168.1	0	0	0	0	0	0
ENSMUSG00000102171.1	0	15	41	26	28	18
ENSMUSG00000102172.1	0	0	0	0	0	0
ENSMUSG00000102173.1	0	0	0	0	0	0
ENSMUSG00000102176.1	0	0	0	0	0	0
ENSMUSG00000102177.5	0	0	0	0	0	0
ENSMUSG00000102178.1	0	0	0	0	0	0
ENSMUSG00000102179.1	0	0	0	0	0	0
ENSMUSG00000102180.1	0	0	0	0	0	0
ENSMUSG00000102181.1	0	0	0	0	0	0
ENSMUSG00000102184.1	0	0	0	0	0	0
ENSMUSG00000102188.1	0	0	0	0	0	0
ENSMUSG00000102189.1	0	9	3	24	8	17
ENSMUSG00000102190.1	0	0	0	0	0	0
ENSMUSG00000102191.1	0	7	0	9	0	0
ENSMUSG00000102192.1	0	0	0	0	0	0
ENSMUSG00000102194.1	0	0	0	0	0	0
ENSMUSG00000102195.5	0	0	0	0	0	0
ENSMUSG00000102196.1	0	0	0	0	0	0
ENSMUSG00000102197.1	0	0	0	0	0	0
ENSMUSG00000102198.1	0	0	0	0	0	0
ENSMUSG00000102199.1	0	0	0	0	0	0
ENSMUSG00000102200.1	0	0	0	0	0	0
ENSMUSG00000102201.1	0	0	0	0	0	0
ENSMUSG00000102202.1	0	0	0	0	0	0
ENSMUSG00000102203.1	0	0	0	0	0	0
ENSMUSG00000102204.1	0	0	0	0	0	0
ENSMUSG00000102205.1	0	0	0	0	0	0
ENSMUSG00000102207.1	0	0	0	0	0	0
ENSMUSG00000102211.1	0	0	0	0	0	0
ENSMUSG00000102212.1	0	0	0	0	1	3
ENSMUSG00000102215.1	0	0	0	0	1	0
ENSMUSG00000102217.1	0	0	0	0	0	0
ENSMUSG00000102224.5	0	0	4	0	1	0
ENSMUSG00000102225.1	0	0	1	0	0	0
ENSMUSG00000102227.1	0	0	0	0	0	0
ENSMUSG00000102229.1	0	0	0	0	0	0
ENSMUSG00000102231.1	0	0	0	0	0	0
ENSMUSG00000102233.1	0	0	0	0	0	0
ENSMUSG00000102234.1	64	21	18	38	19	26
ENSMUSG00000102235.1	0	0	0	0	0	0
ENSMUSG00000102236.1	0	0	0	0	0	0
ENSMUSG00000102237.1	0	0	0	0	0	0
ENSMUSG00000102238.1	0	0	0	0	0	0
ENSMUSG00000102239.1	0	0	0	0	0	0
ENSMUSG00000102240.1	0	0	0	0	0	0
ENSMUSG00000102241.1	0	0	1	0	0	4
ENSMUSG00000102243.1	0	0	0	0	3	0
ENSMUSG00000102244.1	0	0	0	0	0	0
ENSMUSG00000102246.1	0	0	2	0	2	0
ENSMUSG00000102249.1	0	0	0	0	0	0
ENSMUSG00000102250.1	0	0	0	0	0	0
ENSMUSG00000102251.5	0	0	0	0	0	0
ENSMUSG00000102253.1	0	0	0	0	0	0
ENSMUSG00000102256.1	0	0	3	8	7	6
ENSMUSG00000102257.1	0	0	0	2	1	0
ENSMUSG00000102258.1	0	0	0	0	0	0
ENSMUSG00000102259.1	0	0	0	0	0	0
ENSMUSG00000102260.1	0	0	0	3	0	0
ENSMUSG00000102263.1	0	0	0	0	0	0
ENSMUSG00000102266.1	0	0	0	0	0	0
ENSMUSG00000102267.1	0	0	0	0	0	0
ENSMUSG00000102271.1	0	0	0	0	0	0
ENSMUSG00000102273.5	0	0	0	0	0	0
ENSMUSG00000102275.1	0	1	4	5	5	15
ENSMUSG00000102276.1	0	0	0	0	0	0
ENSMUSG00000102277.1	0	0	0	0	0	0
ENSMUSG00000102278.1	0	2	0	2	0	0
ENSMUSG00000102279.1	0	0	0	3	0	3
ENSMUSG00000102280.1	0	0	0	0	0	0
ENSMUSG00000102282.1	0	0	0	0	0	5
ENSMUSG00000102284.1	0	0	0	0	0	0
ENSMUSG00000102286.1	0	0	0	0	0	0
ENSMUSG00000102287.1	0	0	0	0	0	0
ENSMUSG00000102289.1	0	0	0	0	0	0
ENSMUSG00000102291.1	0	0	0	0	0	0
ENSMUSG00000102293.1	0	0	0	0	1	0
ENSMUSG00000102294.1	0	0	0	0	0	0
ENSMUSG00000102296.1	0	0	0	0	0	0
ENSMUSG00000102297.1	0	0	0	0	0	0
ENSMUSG00000102299.1	0	0	0	0	0	0
ENSMUSG00000102300.1	0	0	0	0	0	0
ENSMUSG00000102302.1	0	2	2	5	1	0
ENSMUSG00000102303.1	0	0	0	0	0	0
ENSMUSG00000102305.1	0	0	0	0	0	0
ENSMUSG00000102306.1	0	3	0	0	0	0
ENSMUSG00000102307.1	0	0	0	0	0	0
ENSMUSG00000102309.1	0	0	0	0	0	0
ENSMUSG00000102310.1	0	0	0	0	0	0
ENSMUSG00000102314.1	0	0	0	0	0	0
ENSMUSG00000102316.1	0	0	0	0	0	0
ENSMUSG00000102317.1	0	0	0	0	0	0
ENSMUSG00000102319.1	0	0	0	0	0	0
ENSMUSG00000102321.1	0	0	0	0	0	0
ENSMUSG00000102322.1	0	0	0	0	0	0
ENSMUSG00000102323.1	0	0	0	0	0	0
ENSMUSG00000102324.1	11	0	2	2	3	0
ENSMUSG00000102325.1	0	0	0	0	0	0
ENSMUSG00000102326.1	0	0	0	0	0	0
ENSMUSG00000102329.1	0	0	0	0	0	0
ENSMUSG00000102330.1	0	6	0	2	1	2
ENSMUSG00000102331.1	0	0	0	0	0	0
ENSMUSG00000102332.1	0	0	0	0	0	0
ENSMUSG00000102333.1	0	0	0	0	0	0
ENSMUSG00000102335.5	0	0	0	0	0	0
ENSMUSG00000102336.1	5	9	3	6	1	1
ENSMUSG00000102338.1	0	0	0	0	0	0
ENSMUSG00000102343.1	0	0	0	4	0	0
ENSMUSG00000102344.1	0	0	0	0	0	0
ENSMUSG00000102346.5	0	0	0	0	0	0
ENSMUSG00000102348.1	0	0	0	0	0	0
ENSMUSG00000102349.1	10	5	3	3	2	0
ENSMUSG00000102350.5	0	0	0	0	0	0
ENSMUSG00000102352.1	0	0	0	0	0	0
ENSMUSG00000102353.1	11	25	2	22	11	6
ENSMUSG00000102355.1	0	0	0	2	0	0
ENSMUSG00000102356.1	0	0	0	0	0	0
ENSMUSG00000102357.1	0	0	0	0	0	0
ENSMUSG00000102359.1	0	0	0	0	0	0
ENSMUSG00000102360.1	0	0	0	0	0	0
ENSMUSG00000102362.1	0	0	0	0	0	0
ENSMUSG00000102363.1	0	0	0	0	0	0
ENSMUSG00000102365.1	0	0	0	0	0	0
ENSMUSG00000102368.1	0	0	0	0	0	0
ENSMUSG00000102369.1	0	0	0	0	0	0
ENSMUSG00000102370.1	0	0	0	1	0	0
ENSMUSG00000102372.1	0	0	0	0	0	0
ENSMUSG00000102373.1	0	0	0	1	1	0
ENSMUSG00000102374.1	0	0	2	0	0	0
ENSMUSG00000102375.1	0	0	0	0	1	0
ENSMUSG00000102376.1	0	0	0	0	0	0
ENSMUSG00000102377.1	0	0	0	0	0	0
ENSMUSG00000102378.1	0	0	0	0	0	0
ENSMUSG00000102379.1	0	0	0	0	0	0
ENSMUSG00000102380.1	0	0	0	0	0	0
ENSMUSG00000102382.1	0	0	0	0	0	0
ENSMUSG00000102383.1	0	0	0	0	0	0
ENSMUSG00000102384.1	0	0	0	0	0	0
ENSMUSG00000102385.1	0	0	0	0	0	0
ENSMUSG00000102386.1	0	0	0	0	0	0
ENSMUSG00000102389.1	0	0	5	0	2	0
ENSMUSG00000102391.1	0	12	0	0	0	0
ENSMUSG00000102392.5	0	0	0	0	0	0
ENSMUSG00000102396.1	0	0	0	0	0	0
ENSMUSG00000102397.1	0	0	0	0	0	0
ENSMUSG00000102398.1	0	0	0	3	0	5
ENSMUSG00000102400.1	0	0	0	0	0	0
ENSMUSG00000102401.1	0	0	0	0	0	0
ENSMUSG00000102403.1	0	0	0	0	0	0
ENSMUSG00000102404.1	0	0	0	0	0	0
ENSMUSG00000102405.1	0	0	0	0	0	0
ENSMUSG00000102406.1	0	0	0	0	0	0
ENSMUSG00000102407.1	0	0	0	0	0	0
ENSMUSG00000102408.1	0	0	0	0	0	0
ENSMUSG00000102410.1	0	0	0	0	0	0
ENSMUSG00000102411.1	32	31	32	17	18	20
ENSMUSG00000102413.1	0	0	0	0	2	0
ENSMUSG00000102414.1	0	0	0	0	0	0
ENSMUSG00000102415.1	0	5	0	10	2	0
ENSMUSG00000102417.1	0	0	0	0	0	0
ENSMUSG00000102419.1	0	0	3	0	0	1
ENSMUSG00000102420.1	0	0	0	0	0	0
ENSMUSG00000102423.1	6	0	0	0	0	0
ENSMUSG00000102424.1	0	0	0	0	0	0
ENSMUSG00000102425.1	3	11	2	6	4	19
ENSMUSG00000102427.1	0	0	0	0	0	0
ENSMUSG00000102429.5	0	0	0	0	0	0
ENSMUSG00000102431.1	0	0	0	0	0	0
ENSMUSG00000102432.1	0	0	0	0	0	0
ENSMUSG00000102434.1	0	0	0	0	0	0
ENSMUSG00000102436.1	0	0	0	0	0	0
ENSMUSG00000102437.1	0	0	0	0	0	0
ENSMUSG00000102441.1	0	0	0	0	0	0
ENSMUSG00000102448.1	0	0	0	0	0	0
ENSMUSG00000102449.1	0	0	0	0	0	0
ENSMUSG00000102450.1	0	0	0	0	0	0
ENSMUSG00000102451.1	0	0	0	0	0	0
ENSMUSG00000102452.1	0	0	0	0	0	0
ENSMUSG00000102456.1	0	0	0	0	0	0
ENSMUSG00000102457.1	0	0	0	0	0	0
ENSMUSG00000102458.1	0	0	0	0	0	0
ENSMUSG00000102459.1	0	0	0	0	0	0
ENSMUSG00000102460.1	0	0	0	0	0	0
ENSMUSG00000102461.1	15	0	6	13	6	5
ENSMUSG00000102464.2	0	0	0	0	0	0
ENSMUSG00000102465.1	0	0	0	0	0	0
ENSMUSG00000102466.1	0	0	0	0	0	0
ENSMUSG00000102467.1	0	0	0	0	0	0
ENSMUSG00000102469.1	0	0	0	0	0	0
ENSMUSG00000102470.1	0	0	0	0	0	0
ENSMUSG00000102473.1	0	0	0	0	0	0
ENSMUSG00000102474.1	0	0	1	0	0	0
ENSMUSG00000102476.1	0	0	5	0	0	0
ENSMUSG00000102480.1	0	0	0	0	0	0
ENSMUSG00000102481.1	0	0	0	0	0	0
ENSMUSG00000102482.1	0	0	0	0	0	0
ENSMUSG00000102484.1	0	0	0	0	0	0
ENSMUSG00000102488.1	0	0	0	0	0	0
ENSMUSG00000102491.1	0	0	0	0	0	0
ENSMUSG00000102492.1	0	0	0	0	0	0
ENSMUSG00000102494.1	0	0	0	0	0	0
ENSMUSG00000102495.1	0	0	0	0	0	0
ENSMUSG00000102496.1	0	0	0	0	0	0
ENSMUSG00000102498.1	0	0	0	0	0	0
ENSMUSG00000102500.1	0	0	0	0	0	0
ENSMUSG00000102501.1	0	0	0	0	0	0
ENSMUSG00000102503.1	0	0	0	0	0	0
ENSMUSG00000102504.1	0	0	4	0	0	0
ENSMUSG00000102505.1	0	0	0	0	0	0
ENSMUSG00000102508.1	0	0	0	0	0	0
ENSMUSG00000102509.1	0	0	0	0	0	0
ENSMUSG00000102516.1	0	0	0	0	0	0
ENSMUSG00000102517.1	0	0	0	0	0	0
ENSMUSG00000102518.1	0	0	0	0	0	0
ENSMUSG00000102520.5	0	0	0	0	0	0
ENSMUSG00000102521.1	0	0	0	0	0	0
ENSMUSG00000102522.1	0	0	0	0	0	0
ENSMUSG00000102523.1	0	0	0	0	1	0
ENSMUSG00000102526.1	2	14	1	11	3	4
ENSMUSG00000102530.1	0	0	0	0	0	0
ENSMUSG00000102531.1	0	0	0	0	0	0
ENSMUSG00000102533.1	0	0	2	0	1	0
ENSMUSG00000102536.1	0	0	0	0	0	0
ENSMUSG00000102538.1	0	0	0	0	0	0
ENSMUSG00000102539.1	0	0	0	0	0	0
ENSMUSG00000102540.1	0	0	0	0	0	0
ENSMUSG00000102542.1	0	0	0	0	0	0
ENSMUSG00000102544.1	0	0	0	0	0	0
ENSMUSG00000102545.1	0	0	0	0	1	0
ENSMUSG00000102547.1	0	0	0	0	0	0
ENSMUSG00000102548.1	0	4	0	0	1	0
ENSMUSG00000102549.1	0	0	0	0	0	0
ENSMUSG00000102551.1	0	0	0	0	0	0
ENSMUSG00000102553.1	0	0	0	0	0	0
ENSMUSG00000102555.1	12	17	4	0	5	6
ENSMUSG00000102556.1	0	0	0	0	0	0
ENSMUSG00000102558.1	0	0	0	0	0	0
ENSMUSG00000102559.1	0	5	0	0	0	0
ENSMUSG00000102561.1	0	0	0	0	0	0
ENSMUSG00000102562.1	0	0	0	0	0	0
ENSMUSG00000102563.1	0	0	0	0	0	0
ENSMUSG00000102564.1	0	0	2	0	0	0
ENSMUSG00000102565.1	0	0	0	0	0	0
ENSMUSG00000102568.1	0	0	0	0	0	0
ENSMUSG00000102569.1	0	0	0	0	0	0
ENSMUSG00000102570.1	27	0	0	0	2	0
ENSMUSG00000102571.1	0	0	0	0	0	0
ENSMUSG00000102572.1	0	0	0	0	0	0
ENSMUSG00000102573.1	10	25	8	16	8	1
ENSMUSG00000102574.1	0	0	0	0	0	0
ENSMUSG00000102575.1	0	0	0	0	0	0
ENSMUSG00000102576.5	0	0	0	0	0	0
ENSMUSG00000102577.1	5	0	0	0	5	0
ENSMUSG00000102578.1	0	0	0	0	0	0
ENSMUSG00000102579.1	0	0	0	0	0	0
ENSMUSG00000102581.1	0	0	0	0	0	0
ENSMUSG00000102582.1	0	0	0	0	0	0
ENSMUSG00000102584.1	0	0	0	0	0	0
ENSMUSG00000102585.1	0	0	0	0	0	0
ENSMUSG00000102586.5	0	0	0	0	0	0
ENSMUSG00000102588.1	0	0	0	0	0	0
ENSMUSG00000102590.1	0	0	0	0	0	0
ENSMUSG00000102591.1	0	0	0	0	0	0
ENSMUSG00000102592.1	0	0	0	0	0	0
ENSMUSG00000102593.1	0	0	0	0	0	0
ENSMUSG00000102594.1	0	0	0	0	0	0
ENSMUSG00000102595.1	0	0	0	0	0	0
ENSMUSG00000102597.1	0	0	0	0	0	0
ENSMUSG00000102598.1	0	0	0	0	0	0
ENSMUSG00000102599.1	0	0	0	0	0	0
ENSMUSG00000102600.1	0	0	0	0	0	2
ENSMUSG00000102602.1	23	0	5	17	4	7
ENSMUSG00000102605.1	0	0	0	0	1	0
ENSMUSG00000102607.1	0	0	0	0	0	0
ENSMUSG00000102608.1	0	0	0	0	0	0
ENSMUSG00000102610.1	0	0	0	1	0	0
ENSMUSG00000102611.1	0	0	0	0	0	0
ENSMUSG00000102614.1	0	0	0	0	0	0
ENSMUSG00000102615.1	18	12	12	11	13	13
ENSMUSG00000102617.1	0	0	0	0	0	0
ENSMUSG00000102618.1	0	0	0	0	0	0
ENSMUSG00000102619.1	0	0	0	0	0	0
ENSMUSG00000102620.1	0	0	0	0	0	0
ENSMUSG00000102621.1	0	0	0	0	0	0
ENSMUSG00000102623.1	0	0	0	0	0	0
ENSMUSG00000102624.1	0	0	0	0	0	0
ENSMUSG00000102625.1	0	0	0	0	0	0
ENSMUSG00000102628.1	0	0	0	0	0	0
ENSMUSG00000102629.1	0	0	0	0	0	0
ENSMUSG00000102630.1	0	0	0	0	0	0
ENSMUSG00000102632.1	0	9	2	9	0	0
ENSMUSG00000102633.1	0	0	0	0	0	0
ENSMUSG00000102634.1	0	0	0	0	0	0
ENSMUSG00000102635.1	4	0	0	0	0	0
ENSMUSG00000102636.1	0	0	0	0	0	0
ENSMUSG00000102639.1	0	0	0	0	0	0
ENSMUSG00000102642.1	0	0	4	0	0	0
ENSMUSG00000102643.1	0	0	0	0	0	0
ENSMUSG00000102647.1	0	0	0	0	0	0
ENSMUSG00000102649.1	0	0	0	8	0	0
ENSMUSG00000102650.1	0	0	0	2	0	0
ENSMUSG00000102651.1	0	0	0	4	0	0
ENSMUSG00000102652.1	0	0	0	0	0	0
ENSMUSG00000102653.1	0	0	0	0	0	0
ENSMUSG00000102657.1	18	0	10	2	1	0
ENSMUSG00000102658.1	0	0	0	0	0	0
ENSMUSG00000102659.1	0	0	0	0	0	0
ENSMUSG00000102660.1	0	0	0	0	0	0
ENSMUSG00000102661.1	0	0	0	0	0	0
ENSMUSG00000102662.1	0	0	0	0	1	0
ENSMUSG00000102664.1	7	0	0	0	2	0
ENSMUSG00000102665.1	0	0	0	0	0	0
ENSMUSG00000102670.1	0	0	0	0	0	0
ENSMUSG00000102672.1	0	0	2	0	0	0
ENSMUSG00000102673.1	0	0	5	0	0	0
ENSMUSG00000102674.1	0	9	2	2	0	0
ENSMUSG00000102676.1	0	0	0	0	0	0
ENSMUSG00000102677.1	0	0	0	0	0	0
ENSMUSG00000102679.1	0	0	0	0	0	0
ENSMUSG00000102680.1	0	0	0	0	0	0
ENSMUSG00000102681.1	0	0	0	0	0	0
ENSMUSG00000102682.5	0	0	0	0	0	0
ENSMUSG00000102683.1	0	0	0	0	0	0
ENSMUSG00000102684.1	0	0	0	0	0	0
ENSMUSG00000102685.1	0	0	0	0	0	0
ENSMUSG00000102686.1	0	0	0	0	0	0
ENSMUSG00000102687.1	0	0	0	0	0	0
ENSMUSG00000102688.1	0	0	0	0	0	0
ENSMUSG00000102689.1	0	0	0	0	0	0
ENSMUSG00000102690.1	0	0	0	0	0	0
ENSMUSG00000102691.1	0	0	0	0	0	0
ENSMUSG00000102693.1	0	0	0	0	0	0
ENSMUSG00000102694.1	0	0	0	0	0	0
ENSMUSG00000102698.1	0	0	0	0	0	0
ENSMUSG00000102699.1	0	0	0	0	0	0
ENSMUSG00000102700.1	0	0	0	0	0	0
ENSMUSG00000102701.1	0	0	0	0	0	0
ENSMUSG00000102702.1	0	0	0	0	0	0
ENSMUSG00000102703.1	0	0	0	0	0	0
ENSMUSG00000102704.1	0	0	0	0	0	0
ENSMUSG00000102705.2	0	0	0	0	0	0
ENSMUSG00000102709.1	0	0	0	0	0	0
ENSMUSG00000102712.1	0	0	0	0	0	0
ENSMUSG00000102713.1	0	0	0	0	0	0
ENSMUSG00000102714.1	0	0	0	1	1	0
ENSMUSG00000102715.1	0	0	0	0	0	0
ENSMUSG00000102716.1	0	0	0	0	0	0
ENSMUSG00000102717.1	0	0	0	0	0	0
ENSMUSG00000102718.1	0	0	0	0	0	0
ENSMUSG00000102719.1	0	0	0	0	0	0
ENSMUSG00000102721.1	0	0	0	0	0	0
ENSMUSG00000102722.1	0	0	0	0	1	0
ENSMUSG00000102723.1	0	0	0	0	0	0
ENSMUSG00000102725.2	0	0	0	5	0	0
ENSMUSG00000102726.1	0	0	0	0	0	0
ENSMUSG00000102728.1	0	0	0	0	0	0
ENSMUSG00000102729.1	0	0	0	0	0	0
ENSMUSG00000102732.1	0	0	0	0	0	0
ENSMUSG00000102733.1	0	0	0	0	0	0
ENSMUSG00000102734.1	0	0	0	0	0	0
ENSMUSG00000102737.1	0	0	0	7	0	0
ENSMUSG00000102738.1	0	0	0	0	0	0
ENSMUSG00000102740.1	0	0	0	0	0	0
ENSMUSG00000102743.1	0	0	0	0	0	0
ENSMUSG00000102744.1	0	0	0	0	0	0
ENSMUSG00000102745.1	0	0	0	0	0	0
ENSMUSG00000102747.1	0	0	0	0	0	0
ENSMUSG00000102749.1	0	0	0	0	0	0
ENSMUSG00000102750.1	0	0	0	0	0	0
ENSMUSG00000102751.1	0	0	0	0	0	0
ENSMUSG00000102753.1	0	0	0	0	0	0
ENSMUSG00000102755.1	0	0	0	0	0	0
ENSMUSG00000102756.1	0	0	0	0	0	0
ENSMUSG00000102759.1	0	0	0	0	0	0
ENSMUSG00000102760.1	0	0	0	0	0	0
ENSMUSG00000102761.1	0	0	0	0	0	0
ENSMUSG00000102762.1	0	0	0	0	0	0
ENSMUSG00000102763.1	0	0	0	0	0	0
ENSMUSG00000102764.1	0	0	0	0	1	0
ENSMUSG00000102766.1	0	0	0	0	0	0
ENSMUSG00000102770.1	0	0	0	0	0	0
ENSMUSG00000102771.1	0	0	0	0	0	0
ENSMUSG00000102772.5	0	0	0	0	0	0
ENSMUSG00000102774.1	0	0	0	0	0	0
ENSMUSG00000102775.1	0	8	0	3	0	2
ENSMUSG00000102776.1	0	0	0	0	0	0
ENSMUSG00000102777.1	0	0	0	0	0	0
ENSMUSG00000102778.1	0	0	0	2	0	0
